f1,f2,card_name,fight_date,fights_location,fight_url
Lorenz Larkin,Jorge Masvidal,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/8d975de5d033ccde
Paul Felder,Joshua Burkman,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/6387fdb44c61ccdb
Sara McMann,Jessica Eye,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/934718256f4d082c
Abel Trujillo,Jordan Rinaldi,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/f457d55f78d581f9
Jake Collier,Alberto Uda,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/09b8253a30360429
Erik Koch,Shane Campbell,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/5724a9cf463c8390
Bryan Caraway,Aljamain Sterling,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/6e093a1d4286dad6
Adam Milstead,Chris de la Rocha,UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/969970fbe24945d0
Stipe Miocic,Fabricio Werdum,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/e27504d07ebbc441
Jacare Souza,Vitor Belfort,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/80c4f70b7f7a1945
Cristiane Justino,Leslie Smith,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/ee9e4f8523a484a6
Mauricio Rua,Corey Anderson,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/8ec7d82619bfb564
Bryan Barberena,Warlley Alves,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/93026e3763542c05
Demian Maia,Matt Brown,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/9231cef371b89a46
Thiago Santos,Nate Marquardt,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/e99f92b92e90b228
Francisco Trinaldo,Yancy Medeiros,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/65d777a16fce2be8
John Lineker,Rob Font,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/040f227553de7838
Rogerio Nogueira,Patrick Cummins,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/375c2ecb6fe54cc6
Sergio Moraes,Luan Chagas,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/bc6100e6dd239db7
Renato Moicano,Zubaira Tukhugov,UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",http://www.ufcstats.com/fight-details/958f3b45c132c3b7
Alistair Overeem,Andrei Arlovski,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/5838305c25a54ea1
Stefan Struve,Antonio Silva,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/d480d01418ae0143
Gunnar Nelson,Albert Tumenov,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/03b9922d777e430c
Germaine de Randamie,Anna Elmose,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/692ceb2ac5fa4427
Nikita Krylov,Francimar Barroso,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/61f80a1732d37288
Karolina Kowalkiewicz,Heather Clark,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/c5990f9767b16c48
Rustam Khabilov,Chris Wade,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/97e895b7c2cb9db4
Magnus Cedenblad,Garreth McLellan,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/6d47170d069df8bb
Josh Emmett,Jon Tuck,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/7786b5fafee61c36
Reza Madadi,Yan Cabral,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/711fcf95370fa90b
Kyoji Horiguchi,Neil Seery,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/d37ed975c2b70fd2
Leon Edwards,Dominic Waters,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/6ccf478dca83757e
Yuta Sasaki,Willie Gates,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",http://www.ufcstats.com/fight-details/5a9804cad2335272
Jon Jones,Ovince Saint Preux,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/05c8aeb2806be99c
Demetrious Johnson,Henry Cejudo,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/20dda78057d17a5a
Edson Barboza,Anthony Pettis,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/8b52a32f3644f493
Robert Whittaker,Rafael Natal,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/b65d0243d397802c
Yair Rodriguez,Andre Fili,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/43b416cf0c75dbd7
Sergio Pettis,Chris Kelades,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/e3a45f48dbda99c3
Danny Roberts,Dominique Steele,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/be0af5916c8e8e99
Carla Esparza,Juliana Lima,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/2c0ece9f70a62408
James Vick,Glaico Franca Moreira,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/f519753cc38362d0
Walt Harris,Cody East,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/92049ba4483fc840
Marcos Rogerio de Lima,Clint Hester,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/c7e084949531a443
Kevin Lee,Efrain Escudero,UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/083a0283b7bc503b
Glover Teixeira,Rashad Evans,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/e5a88d0e816fd0f1
Rose Namajunas,Tecia Pennington,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/28f5f50617f2b686
Khabib Nurmagomedov,Darrell Horcher,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/781b4b6951df64fe
Cub Swanson,Hacran Dias,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/43e416795dbd10e9
Michael Chiesa,Beneil Dariush,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/613a288e8819fead
Raquel Pennington,Bethe Correia,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/377c8eb085bb8e00
Santiago Ponzinibbio,Court McGee,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/110e1d794443b736
Michael Graves,Randy Brown,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/8d9c71e110196262
John Dodson,Manvel Gamburyan,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/249b75a787dccfe6
Cezar Ferreira,Oluwale Bamgbose,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/3daf1c5fb854e626
Elizeu Zaleski dos Santos,Omari Akhmedov,UFC on FOX: Teixeira vs Evans,"April 16, 2016","Tampa, Florida, USA",http://www.ufcstats.com/fight-details/815fd4ebdc288e83
Junior Dos Santos,Ben Rothwell,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/5f6b8e48e7d3b66f
Derrick Lewis,Gabriel Gonzaga,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/f4d9138ba502b7ec
Francis Ngannou,Curtis Blaydes,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/9b79c05aa978c066
Timothy Johnson,Marcin Tybura,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/eb53ec8983cb2a95
Jan Blachowicz,Igor Pokrajac,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/26779cfb01372664
Maryna Moroz,Cristina Stanciu,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/1a0bf11582ae518b
Zak Cummings,Nicolas Dalby,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/5aa7ecc6507841bd
Alejandro Perez,Ian Entwistle,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/d1d7400c131ed40e
Mairbek Taisumov,Damir Hadzovic,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/79884c0df84662b9
Damian Stasiak,Filip Pejic,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/3b5e1d6cbf9c8c9f
Lucas Martins,Robert Whiteford,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/42afd8c4fc85f485
Jared Cannonier,Cyril Asker,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/a020b5b917c27bb8
Bojan Velickovic,Alessio Di Chirico,UFC Fight Night: Rothwell vs Dos Santos,"April 10, 2016","Zagreb, Croatia",http://www.ufcstats.com/fight-details/fcb225f454ebf1a1
Mark Hunt,Frank Mir,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/fb98219ce569b384
Neil Magny,Hector Lombard,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/a26db2cee9eab1f9
Jake Matthews,Johnny Case,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/784a57385d0e87ff
Daniel Kelly,Antonio Carlos Junior,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/b33d1e693e3c9958
Steve Bosse,James Te Huna,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/cf13dd810b2bd061
Bec Rawlings,Seo Hee Ham,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/8bf419824ca91470
Alan Jouban,Brendan O'Reilly,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/ee31f081cf576273
Dan Hooker,Mark Eddiva,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/e3fb9146a7eaaa47
Leslie Smith,Rin Nakai,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/aa92030dfd8b5d40
Viscardi Andrade,Richard Walsh,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/d2105d00baa3e15e
Ross Pearson,Chad Laprise,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/f7c9f7a6edca5299
Alan Patrick,Damien Brown,UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",http://www.ufcstats.com/fight-details/95d46f7a7e72f91c
Nate Diaz,Conor McGregor,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/4ace70bff9debdfb
Miesha Tate,Holly Holm,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/7ffd80b65b0ff942
Ilir Latifi,Gian Villante,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/17c598d7841daae0
Corey Anderson,Tom Lawlor,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/0bdea30d7a7322f7
Amanda Nunes,Valentina Shevchenko,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/ba2f3b9a12400aa0
Siyar Bahadurzada,Brandon Thatch,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/e86f7b7f3a047d2a
Nordine Taleb,Erick Silva,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/90a5ddd6738605d9
Vitor Miranda,Marcelo Guimaraes,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/49f83168974fb60f
Darren Elkins,Chas Skelly,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/d3255f2b8ef2b559
Diego Sanchez,Jim Miller,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/3f3b8dcd16dd7383
Jason Saggo,Justin Salas,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/8295c37ad4b6187e
Teruto Ishihara,Julian Erosa,UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/6ecd93dbbaba7e10
Michael Bisping,Anderson Silva,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/0e9091311ca565ce
Gegard Mousasi,Thales Leites,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/b45d0e0d2bba01e9
Tom Breese,Keita Nakamura,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/0d043ecaf5bbc3ae
Brad Pickett,Francisco Rivera,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/7c20284c4c2dc9d3
Makwan Amirkhani,Mike Wilkinson,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/dcf052ef89a66397
Davey Grant,Marlon Vera,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/c959b92fb36220a3
Scott Askham,Chris Dempsey,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/5bff1ece35abac7f
Arnold Allen,Yaotzin Meza,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/c82f9bc365ff1074
Krzysztof Jotko,Brad Scott,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/2af50cc7f34f6fc2
Rustam Khabilov,Norman Parke,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/b29d4e0117776bb3
Daniel Omielanczuk,Jarjis Danho,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/a80579fe679d24e2
Teemu Packalen,Thibault Gouti,UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",http://www.ufcstats.com/fight-details/4bf6b6904ec94421
